Student,College,Honours,Program,Program Code,Faculty,學院
YS 2,YS,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 2,CC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 3,CC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SC 2,SC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
WS 2,WS,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 2,NA,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 3,NA,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CW 2,CW,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 2,NA,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SH 2,SH,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
YS 3,YS,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
YS 4,YS,4,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 3,NA,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SC 3,SC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SC 3,SC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 2,NA,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 2,CC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SC 4,SC,4,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 2,NA,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 2,UC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 2,NA,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SC 2,SC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 3,CC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 3,CC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 2,CC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 2,UC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 2,NA,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 2,UC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
MC 2,MC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
SH 2,SH,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
NA 3,NA,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
CC 2,CC,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
WS 2,WS,2,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
UC 3,UC,3,Government and Public Administration,GPAD,Faculty of Social Science,社會科學院
YS 1,YS,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 1,UC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 1,UC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 1,WS,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 1,UC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 1,UC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 1,UC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 1,SC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 1,SC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 1,WS,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 1,YS,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 1,NA,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 1,NA,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 1,UC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 1,NA,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 1,NA,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 1,SC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 2,WS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 3,YS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 2,YS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 2,WS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 3,YS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 2,NA,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SH 2,SH,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 3,CC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 3,YS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
MC 3,MC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 3,WS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 2,WS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 4,SC,4,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 3,WS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 3,WS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 4,SC,4,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 3,UC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 2,NA,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 2,YS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 2,WS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 2,NA,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 3,NA,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 2,CC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 3,YS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 2,NA,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 3,YS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 3,YS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CW 3,CW,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 2,SC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
SC 3,SC,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
WS 3,WS,3,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
UC 2,UC,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
YS 2,YS,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
NA 2,NA,2,Journalism and Communication,COMM,Faculty of Social Science,社會科學院
CC 1,CC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
SC 1,SC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
NA 1,NA,1,Psychology,PSYC,Faculty of Social Science,社會科學院
SC 1,SC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
WS 1,WS,1,Psychology,PSYC,Faculty of Social Science,社會科學院
SC 1,SC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 1,UC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
WS 1,WS,1,Psychology,PSYC,Faculty of Social Science,社會科學院
SC 1,SC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
MC 1,MC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
YS 1,YS,1,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 1,CC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
SH 1,SH,1,Psychology,PSYC,Faculty of Social Science,社會科學院
YS 1,YS,1,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 1,CC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 1,UC,1,Psychology,PSYC,Faculty of Social Science,社會科學院
WS 2,WS,2,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 3,CC,3,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 2,UC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 3,UC,3,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 3,CC,3,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 2,CC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 2,CC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
SH 3,SH,3,Psychology,PSYC,Faculty of Social Science,社會科學院
NA 2,NA,2,Psychology,PSYC,Faculty of Social Science,社會科學院
YS 2,YS,2,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 3,UC,3,Psychology,PSYC,Faculty of Social Science,社會科學院
NA 3,NA,3,Psychology,PSYC,Faculty of Social Science,社會科學院
SC 2,SC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 4,CC,4,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 2,CC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
YS 2,YS,2,Psychology,PSYC,Faculty of Social Science,社會科學院
YS 2,YS,2,Psychology,PSYC,Faculty of Social Science,社會科學院
NA 3,NA,3,Psychology,PSYC,Faculty of Social Science,社會科學院
SC 2,SC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
NA 3,NA,3,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 3,UC,3,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 2,UC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
WS 2,WS,2,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 2,CC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
UC 2,UC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
CC 2,CC,2,Psychology,PSYC,Faculty of Social Science,社會科學院
